product_name,asin,product_url,brand_name,image_url,mrp,sale_price,discount_percentage,product_description,date_first_available,number_of_reviews,seller_name
Zpack Disposable Bouffant Caps 16'' | Disposable cap Latex-free lightweight | Ideal for kitchens cleaning baker's factories hospitals etc Blue 100,B07Y2337PN,https://www.amazon.in/Zpack-Disposable-Latex-free-lightweight-factories/dp/B07Y2337PN/,Zpack,https://images-na.ssl-images-amazon.com/images/I/711YOgSPwXL._SL1500_.jpg,199.00,115.00,42%,zPack bouffant Cap is made from spun bond polymer non-woven fabric  spun-lace fabrics as the main raw material. This material is preferred for its lightweight. Its gravity is lighter than Hydrophobic PP fibers so it has excellent water repellency and air permeability resulting in providing comfort & dryness resulting in antibacterial and antifungal resistance.,2019-10-06T00:00:00,10,Pinnium
SWISSPLUS Anti-Pollution Mask with Filtration technique Best for Men and women daily Usecolor will be send as per availability,B07YDGZSHR,https://www.amazon.in/SWISSPLUS-Anti-Pollution-Filtration-technique-availability/dp/B07YDGZSHR/,SWISS PLUS,https://images-na.ssl-images-amazon.com/images/I/61JCxGDdqsL._SL1500_.jpg,1499.00,699.00,53%,Most Effective Anti Pollution masks on the market meant for daily use when there is pollution  haze  dust or outdoor allergens. SwissPlus mask construction to enable them to filter out nearly 100% of particulate pollution  most residual pollutant gases  provides protection against cross infection and harmful bacteria and viruses. SwissPlus is suitable for use for the whole family. The respirator nearly 100 percent protection against viruses and bacteria.,2019-09-16T00:00:00,11,PURBANCHAL ENTERPRISES .
Axtry Latex Medical Examination Gloves Disposable Latex Gloves Powdered Hand Gloves Rubber Gloves Non Sterile Laboratory Gloves Household Gloves Cleaning Gloves 100 Pcs Per Box 1 Box Medium,B0823T87BH,https://www.amazon.in/Axtry-Examination-Disposable-Laboratory-Household/dp/B0823T87BH/,Axtry,https://images-na.ssl-images-amazon.com/images/I/71S2VJgR9xL._SL1500_.jpg,800.00,349.00,56%,,2019-11-27T00:00:00,5,Axtry™
Fantom India Tattoo Machine Nitrile Gloves Small Black -Box of 100 Pieces,B078B24BHJ,https://www.amazon.in/Tattoo-Machine-Fantom-Nitrile-Gloves/dp/B078B24BHJ/,Fantom,https://images-na.ssl-images-amazon.com/images/I/51xasepEoyL._SL1100_.jpg,,,,Our Black Nitrile Examination Gloves are formulated with 100% nitrile polymer which contains no natural rubber latex (NRL) protein  and thus is for persons who are allergic to NRL. The gloves are with micro textured surface to provide better grip strength. Unique patented polymer coating technology using a totally powder-free manufacturing process. Low modulus for greater dexterity and comfort  outstanding film integrity exceeds to ASTM standard. Features 100% Latex-Free Formula Protein-Free Powder-Free Polymer Coated Process Strong and Durable Stretch and Sensitive Exceeds ASTM and FDA Standards Micro Texture Surface(Easier Grip) Benefits No Skin irritation or Allergic Reaction Caused by Natural Latex No Infection or Contamination Caused by Glove Powder No Harsh or Hazardous Chemical n Excellent Barrier to Infectious and Viral Agents Added Comfort and Improved Fit Consistent .,2017-12-14T00:00:00,7,
TrendzOn Anti-Virus 3Ply Disposable Face Masks Elastic Ear loop Type Mask and RespiratorPollutionAnti virus pack of 29,B085M9VJBL,https://www.amazon.in/TrendzOn-Anti-Virus-Disposable-Respirator-Pollution/dp/B085M9VJBL/,TrendzOn,https://images-na.ssl-images-amazon.com/images/I/61Lk6Mt5JSL._SL1116_.jpg,,,,Face masks help limit the spread of germs. When someone talks  coughs  or sneezes they may release tiny drops into the air that can infect others. ?If someone is ill face masks can reduce the number of germs that the weare releases and can protect other people from becoming sick. A face mask also protects the wearer's nose and mouth from splashes or sprays of body fluids. ?It is ideal for every house in day to day activities as well as doctors  surgeons  dentist  dental assistance  nurses  landscapers  contractors  plumbers  exterminators  nail technicians and many more. ?Easy breathable  effective multiplayer bacterial filter  soft  lightweight  comfortable and easy to wear  used in medical  dental  laboratory  food sectors  school  household  industry and multi-purpose  bacteria filtration efficiency 99%  particle filtration efficiency (0.1 micron) 99%  virus filtration efficiency (0.1 micron) 99%  fluid repellent 120 mmhg  breathable < 49 0 pa fluid resistant hygienic & skin friendly,2020-03-07T00:00:00,0,
DR AIR N 95 ANTI POLLUTION REUSABLE FOLDABLE MASK WITH VALVE FOR CHILDREN PACK OF 4,B07KP4TBGQ,https://www.amazon.in/DR-AIR-ANTI-POLLUTION-VALVE/dp/B07KP4TBGQ/,DR AIR,https://images-na.ssl-images-amazon.com/images/I/41oL5g5sQeL.jpg,,,,,2018-11-18T00:00:00,2,
Warrior Armory Nose Mask-3ply Disposable Mouth Masks Nose Mask Dust Mask Pollution Mask Surgical Face Mask for Air Pollution Virus Protection & Personal Health Face Mask 1000 pieces,B085GHR65K,https://www.amazon.in/Warrior-Armory-Mask-3ply-Disposable-Protection/dp/B085GHR65K/,Warrior Armory,https://images-na.ssl-images-amazon.com/images/I/61w0Oc9ey8L._SL1258_.jpg,,,,Facemasks help limit the spread of germs. When someone talks  coughs  or sneezes they may release tiny drops into the air that can infect others. If someone is ill face masks can reduce the number of germs that the wearer releases and can protect other people from becoming sick. A face mask also protects the wearer's nose and mouth from splashes or sprays of body fluids. It is ideal for every house in day to day activities as well as doctors  surgeons  dentist  dental assistance  nurses  landscapers  contractors  plumbers  exterminators  nail technicians and many more.,2020-03-05T00:00:00,0,
TrendzOn 3Ply Disposable Face Masks Elastic Ear loop Type Mask and RespiratorPollutionAnti virus pack of 59,B085M9WD6H,https://www.amazon.in/TrendzOn-Disposable-Elastic-Respirator-Pollution/dp/B085M9WD6H/,TrendzOn,https://images-na.ssl-images-amazon.com/images/I/61Lk6Mt5JSL._SL1116_.jpg,,,,Face masks help limit the spread of germs. When someone talks  coughs  or sneezes they may release tiny drops into the air that can infect others. ?If someone is ill face masks can reduce the number of germs that the weare releases and can protect other people from becoming sick. A face mask also protects the wearer's nose and mouth from splashes or sprays of body fluids. ?It is ideal for every house in day to day activities as well as doctors  surgeons  dentist  dental assistance  nurses  landscapers  contractors  plumbers  exterminators  nail technicians and many more. ?Easy breathable  effective multiplayer bacterial filter  soft  lightweight  comfortable and easy to wear  used in medical  dental  laboratory  food sectors  school  household  industry and multi-purpose  bacteria filtration efficiency 99%  particle filtration efficiency (0.1 micron) 99%  virus filtration efficiency (0.1 micron) 99%  fluid repellent 120 mmhg  breathable < 49 0 pa fluid resistant hygienic & skin friendly,2020-03-07T00:00:00,0,
ALTRIGA Comfortable Anti Pollution Dust Mask for Air Filtration Dustproof Anti Virus/bacteria Mask 3Ply PM2.5 Filters Air Purifier for Both Men and Women- PACK OF 5,B085L6HX12,https://www.amazon.in/ALTRIGA-Comfortable-Pollution-Mask-Filtration/dp/B085L6HX12/,ALTRIGA,https://images-na.ssl-images-amazon.com/images/I/61tRtpslZXL._SL1000_.jpg,,,,★ ALTRIGA Active carbon N95 filters isolate 95% of dust and contagious air particles. ★ Mask is great for warm environments  as it allows maximum ventilation to your skin  while firmly holding the filters & valves in place. ★ Ensures complete seal and avoid lens fogging. ★ Adjustable hook & loop strap for an easy on  easy off system. 1.Put the mask between the nose and chin. 2.The back of the mask can be fixed with the loop behind the ears. 3.Check if it is appropriate: Cover your face with your hands  then breath hard and feel if there is air flow. 4.Make sure you are comfortable after wearing this mask by adjusting the back of the loops.,2020-03-05T00:00:00,0,
3M 8210 N95 Respirator - Pack of 2,B01N2GHXSF,https://www.amazon.in/3M-8210-N95-Respirator-Pack/dp/B01N2GHXSF/,3M,https://images-na.ssl-images-amazon.com/images/I/31LAxwqKhTL.jpg,,,,Construction: Cup Shaped Staple Free Soft nose foam Welded strap attachment Adjustable nose clip. Features : Electrets Media (Electro statically charged microfibers ) Comfortable & lightweight Applications: Dusts (Workplace applications include grinding  sanding  bagging and other dusty operations. ) Welding Avian Influenza / SARS /H1NI Approval: NIOSH Approved Brand Name 3M,2016-11-15T00:00:00,3,
Kodenipr Club Adjustable Stripe Contrast Hat Cook Cap Cooking Kitchen Cap Restaurant Cap Chalk-Stripe,B0734SJ977,https://www.amazon.in/Aurum-Creations-Chalk-Stripe-Black/dp/B0734SJ977/,KODENIPR CLUB,https://images-na.ssl-images-amazon.com/images/I/41YzleInZ5L.jpg,299.00,199.00,33%,Chef Cap is crafted with fine quality of soft fabric. Chef cap has flawless design that gives lavish look to chef. This Cap has black stripes and black border makes it perfect for culinary professionals. This Cap is design to perform  provide 100% Comfortable and Easy to use,2017-06-21T00:00:00,16,Aurum Creations
Target HYGEINE™ Disposable Stretchable White Caps - Cover Hair for Cooking & Hygiene 100PCS,B0826RCRLR,https://www.amazon.in/Target-HYGEINETM-Disposable-Stretchable-White/dp/B0826RCRLR/,TARGET HYGIENE,https://images-na.ssl-images-amazon.com/images/I/61bT3jYE7yL._SL1024_.jpg,399.00,159.00,60%,TARGET HYGEINE Disposable Stretchable White Caps Cover Hair for Cooking & Hygiene (100PCS) As industries now have strict hygiene rules  hair coverage is a must have. This pleated disposable mop cap is great for multiple industries including manufacture industries and cleanroom services. Ideal for use in health care facilities  restaurants  and food processing units. Soft lightweight cap made from non-woven fabric  fully elasticated. This lightweight headwear with extra-tight weave reduces the chances of falling of hair into food while cooking or serving. Elastic around the head for a secure fit. Being soft  light-weight and breathable for user comfort  our mop hats are incredibly comfy to be worn over a long period of time. These headcovers come in a pack of 100 pieces and are white in color.,2019-12-01T00:00:00,0,TARGET HYGIENE
Tjikko Disposable Face Mask Green 3 ply for Isolation of pollution and dust. Set of 10,B085MM9Q4X,https://www.amazon.in/Tjikko-Disposable-Green-Isolation-pollution/dp/B085MM9Q4X/,TJIKKO,https://images-na.ssl-images-amazon.com/images/I/61qlHFqEsvL._SL1115_.jpg,399.00,239.00,40%,Tjikko Disposable Face Mask is a health safety product made out of non-woven fabric  threads and elastic that ensure its safe usage  super flexibility  soft texture and hygienic nature. Mini-Fiber high electrostatic filter  filtration efficiency of dust & powder is over 95%. Inner cover is well sweat-absorbed  while outer cover is water resistant. Polypropylene cloth  low breathing resistance and high filtration efficiency. Tjikko Face masks are one tool utilized for preventing the spread of germs  disease and ease of breathing. When someone talks  coughs  or sneezes they may release tiny drops into the air that can infect others. If someone is ill face masks can reduce the number of germs that the wearer releases and can protect other people from becoming sick. They are loose-fitting masks that cover the nose and mouth  and have ear loops or ties or bands at the back of the head. A face mask also protects the wearer's nose and mouth from splashes or sprays of body fluids. It is ideal for every house in day to day activities as well as doctors  surgeons  dentist  dental assistance  nurses  landscapers  contractors  plumbers  exterminators  nail technicians and many more. Tjikko face mask is designed so uniquely that it can fit children as well as adults. Most important of all  they have no chemical odour. Face masks may also be called dental  isolation  laser  medical  procedure  or surgical masks. This face mask is triple-pleated (3 ply) so that the wearers can expand the mask to cover their nose  mouth  and chin. It comes with very soft rounded ear loops  making them quite comfortable to wear. There is a strip of plastic at the top of the masks such that the wearers can mold the masks to fit around their nose.,2020-03-06T00:00:00,0,TJIKKO
Magnum Particulate Respirator Mask Dust Mask Pack of 5,B07JLGR8F5,https://www.amazon.in/Magnum-Particulate-Respirator-Mask-Dust/dp/B07JLGR8F5/,Magnum,https://images-na.ssl-images-amazon.com/images/I/41n3CHCOoAL.jpg,,,,Flat fold disposable FFP1 particulate respirator mask can be use in Home and Industrial application.,2018-10-22T00:00:00,0,
Honeywell PM 2.5 anti-pollution kids mask with special valve - Denim with Blue Pack of 5,B074CJ41FQ,https://www.amazon.in/Honeywell-anti-pollution-kids-special-valve/dp/B074CJ41FQ/,Honeywell,https://images-na.ssl-images-amazon.com/images/I/61wpl7hHDVL._SL1500_.jpg,,,,Honeywell cute pets small mask  denim blue boys  5 per box.,2017-07-28T00:00:00,33,
